accession,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,norm int m/z_126.127725_2,norm int m/z_127.12476_2,norm int m/z_128.134433_2,norm int m/z_129.131468_2,norm int m/z_130.141141_2,norm int m/z_131.138176_2
P50895,18.261690939959117,18.262914563345245,18.358582525655894,18.06903536946022,18.255992098441162,18.165068914451986,18.859876486970723,18.777453331790635,18.907297558307672,18.701934762597197,18.8531064488811,18.804500781648215
P49189,19.2479066581335,19.29737604728466,19.37232025334914,19.32939196420285,19.54206265243395,19.334594094927244,18.74972869597868,18.845505364796534,18.621666470986582,18.87786150225353,19.089006864058153,18.82347764488699
O75367,20.075551615642162,20.177218776603645,20.183121041857927,19.97611446970368,20.121831956957077,20.152511384609763,19.732414228066887,19.82566068066091,19.795949272742945,19.6340151225288,19.83176803387233,19.819830596133883
Q6IBS0,17.373761535900986,17.321522984475642,17.504985755476632,17.383986884812437,17.375875182386803,17.55198231520826,17.798158506433737,17.71734508025551,17.76142462229649,17.7310471740861,17.78288306301438,17.919442392691344
P45954,18.83439234797376,19.139216579213834,19.139306525910325,19.050510306309995,19.093202186048103,19.10528575578492,18.54143697618752,18.965929871169116,18.87783329069223,18.85043614087739,18.891483120327575,18.849024247856065
Q13561,19.463561291091604,19.5186656405985,19.515340836694577,19.438964399837925,19.506869280944358,19.34268671795067,,,,,,
P11177,19.9690611418554,20.096966672660006,20.05067038460902,19.972914597521665,20.07117361762848,20.0354528901139,19.46146879570017,19.523454754540197,19.51932014113139,19.41886076948518,19.46346384595718,20.28729830046754
Q14103,19.466372251444515,19.468762239954934,19.402404224206116,19.441078964261077,19.69318405013008,19.55471811829243,,,,,,
Q969Z3,19.311934528128624,19.312939442366915,19.162245023831524,19.13086336937611,19.29219804137887,19.236816540761087,19.490240787087384,19.477722698160047,19.405177827623213,19.22288921823708,19.291654113299707,19.37629817632956
P39059,19.267533237793064,19.366679129527956,19.642417638404833,19.22910539294934,19.27495112504897,19.10479153100503,19.477316801945403,19.578850378948324,19.78309594778919,19.398074328225803,19.50288326471987,19.28518346433579
Q16877,19.31750094221297,19.314811125503393,18.854833389009535,19.359876075369527,19.34373332924629,19.489453066763602,,,,,,
P02452,15.833589095082466,16.30901691192502,16.421595281566972,16.603396559422283,17.286139977233404,17.309431943957403,15.457719451975201,15.903806075902834,16.008730173345572,16.224181849043593,16.77742793504028,16.865795000604074
Q13683,19.216276257091074,19.367874500339816,19.2739172040384,19.30637517053546,19.36733704201284,19.3440893510467,19.016239264631967,19.21360026967167,19.09662850886796,19.062435326730025,19.109604526954676,19.062920539237943
Q9Y4J8,18.73063663933606,18.709573892267176,18.681460109162376,18.907327282893245,18.97690920576124,18.94001587291397,19.41864942528323,19.33450281330154,19.405706920714945,19.41372192028105,19.513546087399153,19.39133030177001
A1L0T0,16.843795334915303,16.770147667541483,16.62555546296041,17.142830019037135,17.185284393224393,17.263576393330418,16.922450839465252,16.882111635878697,16.75924778798626,17.197483083996744,17.26764167977592,17.318167647507515
Q96HC4,19.509065557425437,19.79394267099089,19.45290279056768,19.931391106919982,20.00990705347028,19.810606464139923,19.23528854040976,19.55145856474444,19.192548485812544,19.69352098806115,19.74257424538362,19.635448007697402
Q9NP74,18.351469841889376,18.455468703640644,18.43352737326685,18.46110269705696,18.488823757222463,18.424546657285592,18.789883832988846,18.952249263077324,18.85232528708523,18.823230388516976,18.866459937977595,18.755434220837152
P49368,19.36172428835904,19.418852186224303,19.388770945399873,19.284381321506956,19.320373084334076,19.258258922460765,19.24629583348201,19.304120110579177,19.316396447730213,19.066491296592563,19.23415492916525,19.160645152170048
Q53H12,18.69167026226827,18.695182404384038,18.781487788010153,18.708846454501966,18.82348386462662,18.88751515626699,18.24471070589803,18.538651221364074,18.297480545189593,18.11025221174062,18.421229340800462,18.30961401579362
Q9NVD7,19.261106683500607,19.432117746248682,19.336780029134218,19.387707087705753,19.50702613045727,19.5155853139686,18.07884921468564,18.08439318791636,18.02916140630802,18.140263960692497,18.25708084874229,18.344428856888662
Q99608,21.127647094943423,21.09025265475989,21.15961484575339,21.045350734450324,20.871225070062277,21.18713546853933,,,,,,
O15230,18.28803298289656,18.242819441053307,18.29064330106342,18.212704787289667,18.461881911693332,18.203001847336154,18.56121644566827,18.55305028946017,18.57027531992071,18.408815749060903,18.640818014854325,18.452399235719437
Q7Z406,20.524511165026638,20.453572316228076,20.443137872016134,20.475513306062435,20.403967104089553,20.499782009222148,20.907457177721394,20.801095913879188,20.829729485317497,20.889180939038603,20.86826403973797,20.917162021314866
Q00839,19.208770967497255,19.361898808719342,19.20868643973466,19.18358692384512,19.239488215057865,19.20820022559911,19.498162420074998,19.59015536679123,19.50897777053116,19.364225299492016,19.31467174611401,19.476786146423578
O94826,19.52718617054659,19.59039394159883,19.596247402652907,19.61009364393689,19.758154347067094,19.62931451310908,19.154030230117076,19.15899502695621,19.132524003611806,19.311446776122374,19.326720604724215,19.220745960048614
Q9NSD9,17.969781825433586,18.04857733760321,18.020079275181377,17.92721273641322,18.07650075587119,17.980768108906634,,,,,,
Q9H9P8,18.465470749120577,18.64583958811726,18.652452883030577,18.572106209161227,18.667669441525298,18.54422491035731,,,,,,
P27816,18.753700977173267,18.830463121507314,18.76179575336139,19.02843131669283,19.2960644218951,19.076282810883075,18.953876237140257,19.000668046059086,18.91670900959298,19.21296812021839,19.44714008497808,19.239328147755895
P21399,17.88905085170279,18.29625417170478,17.889939113793506,18.201770962215274,18.24748485271381,18.267301056764715,17.968531804185435,18.337019680740447,17.829826462220463,18.174201559770825,18.220770352200525,18.21023137265897
Q709F0,19.02037775015098,19.21540423949644,19.039395680442535,19.300721213476077,19.033492906196454,19.126863246857695,,,,,,
P00390,18.7124178457481,18.662889121118738,18.749036293880334,18.646801267054315,18.711004806768464,18.82725895978786,18.835546214058873,18.86333784516261,18.73908506417845,18.758452587189957,18.700046803348904,18.890725912600928
Q96KP4,18.241713214785396,18.353570418825274,18.39428402978953,18.11303500871992,18.32319993056108,18.324299230693583,18.139858575838474,18.248854111788127,18.198044503689264,18.048678437279523,18.284652426648044,18.200388588239083
O14979,19.463872560553344,19.43777340347044,19.330961725365466,19.443076078496173,19.631137968918168,19.479702319578912,,,,,,
P50502,19.16502105632018,19.349422704077277,18.907423230732743,19.618527100485377,19.795682193510633,19.45072093894675,18.9171234129795,19.062800674044745,18.74955413721874,19.353266015427945,19.426494089336824,19.17874184513657
O00429,18.40908148763019,18.370009068660185,18.320659543648578,18.369354525340462,18.61121694735072,18.38913974845883,19.035732095345768,19.07670079470078,19.054168406190545,18.99332126893201,18.993470543702202,18.815800739810044
P23246,19.051378899687524,19.109696338871103,19.265087723865687,18.89702313764299,19.27389043956661,18.99720980880013,19.005716370285125,19.031905773901013,19.10799431862747,18.770808499692162,19.121435701704307,18.889419294330338
Q07065,18.818477108200316,19.35292347673615,19.01695697417909,19.21597687736134,19.198602515875162,19.21987200976831,18.175288826065557,18.355877986550208,18.159191366425997,18.19288033102696,18.208601121198967,18.12025306736308
Q8NBX0,19.35961160339002,19.343727192785863,19.214264567104113,19.337585601596302,19.367229867648796,19.26709831360558,19.32227256940494,19.19653008986103,19.0406148109826,19.300468752092538,19.291141464445626,19.209411717337208
P22314,18.164474870331006,18.312307990339622,18.216267469411502,18.140722447169694,18.581822121746182,18.323918967612723,17.7923785307176,17.84882096489806,17.58458381402146,17.905263594028117,18.28350530371079,18.02374244339386
Q6QEF8,18.418628138877818,18.7976583598236,18.392135724278766,18.555648870591426,18.510594203684345,18.53376951780916,17.768623725597198,17.72818293461871,17.70712317563005,17.783513054574705,17.809683357839674,17.676019036190695
P10909,18.72602186727623,18.610271515487035,18.785883449790777,18.421133412391676,19.224521476804608,18.57866873810889,17.842550887953426,17.67514612963611,17.822977365617607,17.53732708703552,18.383929232034404,17.760211003677313
